STALL TEST -- a high-tier attacking force vs a stream of tier-1 chumps
  castle HP      : 23000 both sides
  income         : $5000/s both sides (spawns are never money-limited)
  attacker teams : Black,Blue,Green,Orange,Purple,Red,White,Yellow
  blocker        : mirror
  tiers          : 5,6,7,8
  force sizes    : 1,3,5 (spawned 1.00s apart)
  escorts        : none,T4 (one every 1.00s while any high-tier unit lives)
  anchors        : none,T5 (defender spawns one every 5.00s alongside the chumps)
  chump periods  : 240,180,120,90,60,45,30,24,20,15,12,10,8,6,5,4,3,2,1 ticks  (0.12/s,0.17/s,0.25/s,0.33/s,0.50/s,0.67/s,1.00/s,1.25/s,1.50/s,2.00/s,2.50/s,3.00/s,3.75/s,5.00/s,6.00/s,7.50/s,10.00/s,15.00/s,30.00/s)
  attacker seat  : 1
  attacker castle: INVULNERABLE (isolates blocking from the counter-attack)
  horizon        : 36000 ticks (1200s); the real game ends at 600s

   20/7680 runs...   40/7680 runs...   60/7680 runs...   80/7680 runs...   100/7680 runs...   120/7680 runs...   140/7680 runs...   160/7680 runs...   180/7680 runs...   200/7680 runs...   220/7680 runs...   240/7680 runs...   260/7680 runs...   280/7680 runs...   300/7680 runs...   320/7680 runs...   340/7680 runs...   360/7680 runs...   380/7680 runs...   400/7680 runs...   420/7680 runs...   440/7680 runs...   460/7680 runs...   480/7680 runs...   500/7680 runs...   520/7680 runs...   540/7680 runs...   560/7680 runs...   580/7680 runs...   600/7680 runs...   620/7680 runs...   640/7680 runs...   660/7680 runs...   680/7680 runs...   700/7680 runs...   720/7680 runs...   740/7680 runs...   760/7680 runs...   780/7680 runs...   800/7680 runs...   820/7680 runs...   840/7680 runs...   860/7680 runs...   880/7680 runs...   900/7680 runs...   920/7680 runs...   940/7680 runs...   960/7680 runs...   980/7680 runs...   1000/7680 runs...   1020/7680 runs...   1040/7680 runs...   1060/7680 runs...   1080/7680 runs...   1100/7680 runs...   1120/7680 runs...   1140/7680 runs...   1160/7680 runs...   1180/7680 runs...   1200/7680 runs...   1220/7680 runs...   1240/7680 runs...   1260/7680 runs...   1280/7680 runs...   1300/7680 runs...   1320/7680 runs...   1340/7680 runs...   1360/7680 runs...   1380/7680 runs...   1400/7680 runs...   1420/7680 runs...   1440/7680 runs...   1460/7680 runs...   1480/7680 runs...   1500/7680 runs...   1520/7680 runs...   1540/7680 runs...   1560/7680 runs...   1580/7680 runs...   1600/7680 runs...   1620/7680 runs...   1640/7680 runs...   1660/7680 runs...   1680/7680 runs...   1700/7680 runs...   1720/7680 runs...   1740/7680 runs...   1760/7680 runs...   1780/7680 runs...   1800/7680 runs...   1820/7680 runs...   1840/7680 runs...   1860/7680 runs...   1880/7680 runs...   1900/7680 runs...   1920/7680 runs...   1940/7680 runs...   1960/7680 runs...   1980/7680 runs...   2000/7680 runs...   2020/7680 runs...   2040/7680 runs...   2060/7680 runs...   2080/7680 runs...   2100/7680 runs...   2120/7680 runs...   2140/7680 runs...   2160/7680 runs...   2180/7680 runs...   2200/7680 runs...   2220/7680 runs...   2240/7680 runs...   2260/7680 runs...   2280/7680 runs...   2300/7680 runs...   2320/7680 runs...   2340/7680 runs...   2360/7680 runs...   2380/7680 runs...   2400/7680 runs...   2420/7680 runs...   2440/7680 runs...   2460/7680 runs...   2480/7680 runs...   2500/7680 runs...   2520/7680 runs...   2540/7680 runs...   2560/7680 runs...   2580/7680 runs...   2600/7680 runs...   2620/7680 runs...   2640/7680 runs...   2660/7680 runs...   2680/7680 runs...   2700/7680 runs...   2720/7680 runs...   2740/7680 runs...   2760/7680 runs...   2780/7680 runs...   2800/7680 runs...   2820/7680 runs...   2840/7680 runs...   2860/7680 runs...   2880/7680 runs...   2900/7680 runs...   2920/7680 runs...   2940/7680 runs...   2960/7680 runs...   2980/7680 runs...   3000/7680 runs...   3020/7680 runs...   3040/7680 runs...   3060/7680 runs...   3080/7680 runs...   3100/7680 runs...   3120/7680 runs...   3140/7680 runs...   3160/7680 runs...   3180/7680 runs...   3200/7680 runs...   3220/7680 runs...   3240/7680 runs...   3260/7680 runs...   3280/7680 runs...   3300/7680 runs...   3320/7680 runs...   3340/7680 runs...   3360/7680 runs...   3380/7680 runs...   3400/7680 runs...   3420/7680 runs...   3440/7680 runs...   3460/7680 runs...   3480/7680 runs...   3500/7680 runs...   3520/7680 runs...   3540/7680 runs...   3560/7680 runs...   3580/7680 runs...   3600/7680 runs...   3620/7680 runs...   3640/7680 runs...   3660/7680 runs...   3680/7680 runs...   3700/7680 runs...   3720/7680 runs...   3740/7680 runs...   3760/7680 runs...   3780/7680 runs...   3800/7680 runs...   3820/7680 runs...   3840/7680 runs...   3860/7680 runs...   3880/7680 runs...   3900/7680 runs...   3920/7680 runs...   3940/7680 runs...   3960/7680 runs...   3980/7680 runs...   4000/7680 runs...   4020/7680 runs...   4040/7680 runs...   4060/7680 runs...   4080/7680 runs...   4100/7680 runs...   4120/7680 runs...   4140/7680 runs...   4160/7680 runs...   4180/7680 runs...   4200/7680 runs...   4220/7680 runs...   4240/7680 runs...   4260/7680 runs...   4280/7680 runs...   4300/7680 runs...   4320/7680 runs...   4340/7680 runs...   4360/7680 runs...   4380/7680 runs...   4400/7680 runs...   4420/7680 runs...   4440/7680 runs...   4460/7680 runs...   4480/7680 runs...   4500/7680 runs...   4520/7680 runs...   4540/7680 runs...   4560/7680 runs...   4580/7680 runs...   4600/7680 runs...   4620/7680 runs...   4640/7680 runs...   4660/7680 runs...   4680/7680 runs...   4700/7680 runs...   4720/7680 runs...   4740/7680 runs...   4760/7680 runs...   4780/7680 runs...   4800/7680 runs...   4820/7680 runs...   4840/7680 runs...   4860/7680 runs...   4880/7680 runs...   4900/7680 runs...   4920/7680 runs...   4940/7680 runs...   4960/7680 runs...   4980/7680 runs...   5000/7680 runs...   5020/7680 runs...   5040/7680 runs...   5060/7680 runs...   5080/7680 runs...   5100/7680 runs...   5120/7680 runs...   5140/7680 runs...   5160/7680 runs...   5180/7680 runs...   5200/7680 runs...   5220/7680 runs...   5240/7680 runs...   5260/7680 runs...   5280/7680 runs...   5300/7680 runs...   5320/7680 runs...   5340/7680 runs...   5360/7680 runs...   5380/7680 runs...   5400/7680 runs...   5420/7680 runs...   5440/7680 runs...   5460/7680 runs...   5480/7680 runs...   5500/7680 runs...   5520/7680 runs...   5540/7680 runs...   5560/7680 runs...   5580/7680 runs...   5600/7680 runs...   5620/7680 runs...   5640/7680 runs...   5660/7680 runs...   5680/7680 runs...   5700/7680 runs...   5720/7680 runs...   5740/7680 runs...   5760/7680 runs...   5780/7680 runs...   5800/7680 runs...   5820/7680 runs...   5840/7680 runs...   5860/7680 runs...   5880/7680 runs...   5900/7680 runs...   5920/7680 runs...   5940/7680 runs...   5960/7680 runs...   5980/7680 runs...   6000/7680 runs...   6020/7680 runs...   6040/7680 runs...   6060/7680 runs...   6080/7680 runs...   6100/7680 runs...   6120/7680 runs...   6140/7680 runs...   6160/7680 runs...   6180/7680 runs...   6200/7680 runs...   6220/7680 runs...   6240/7680 runs...   6260/7680 runs...   6280/7680 runs...   6300/7680 runs...   6320/7680 runs...   6340/7680 runs...   6360/7680 runs...   6380/7680 runs...   6400/7680 runs...   6420/7680 runs...   6440/7680 runs...   6460/7680 runs...   6480/7680 runs...   6500/7680 runs...   6520/7680 runs...   6540/7680 runs...   6560/7680 runs...   6580/7680 runs...   6600/7680 runs...   6620/7680 runs...   6640/7680 runs...   6660/7680 runs...   6680/7680 runs...   6700/7680 runs...   6720/7680 runs...   6740/7680 runs...   6760/7680 runs...   6780/7680 runs...   6800/7680 runs...   6820/7680 runs...   6840/7680 runs...   6860/7680 runs...   6880/7680 runs...   6900/7680 runs...   6920/7680 runs...   6940/7680 runs...   6960/7680 runs...   6980/7680 runs...   7000/7680 runs...   7020/7680 runs...   7040/7680 runs...   7060/7680 runs...   7080/7680 runs...   7100/7680 runs...   7120/7680 runs...   7140/7680 runs...   7160/7680 runs...   7180/7680 runs...   7200/7680 runs...   7220/7680 runs...   7240/7680 runs...   7260/7680 runs...   7280/7680 runs...   7300/7680 runs...   7320/7680 runs...   7340/7680 runs...   7360/7680 runs...   7380/7680 runs...   7400/7680 runs...   7420/7680 runs...   7440/7680 runs...   7460/7680 runs...   7480/7680 runs...   7500/7680 runs...   7520/7680 runs...   7540/7680 runs...   7560/7680 runs...   7580/7680 runs...   7600/7680 runs...   7620/7680 runs...   7640/7680 runs...   7660/7680 runs...   7680/7680 runs...

################ FORCE: 1x high-tier, no escort | DEFENCE: chumps only ################

--- chumps every 240 ticks (0.12/s) ---
team     T  attacker        no defence  with chumps      delay  atk cost  def cost   ratio  reach outcome                 
Green    7  nom                   7.9s         9.9s       2.0s      3535        30   0.01x  100% castle_destroyed        
Green    8  trogdor              12.4s       >1200s        inf     89400      3600   0.04x  100% survived_horizon        
Orange   5  scott                41.5s        NEVER        inf       125       184   1.47x  100% force_destroyed         
Orange   6  zander               35.0s        43.2s       8.2s       730       520   0.71x  100% castle_destroyed        
Orange   7  tiger                18.4s        84.7s      66.3s      8365      1020   0.12x  100% castle_destroyed        
Orange   8  hwy                  19.9s       >1200s        inf     99640     14400   0.14x  100% survived_horizon        
Purple   5  bit                  45.0s        NEVER        inf       455        75   0.16x  100% force_destroyed         
Purple   6  cube                 11.7s        18.4s       6.7s      1740        56   0.03x  100% castle_destroyed        
Purple   7  monky                18.4s        65.8s      47.5s      9590       198   0.02x  100% castle_destroyed        
Purple   8  bigblobbo            29.4s       >1200s        inf     63800      3600   0.06x  100% survived_horizon        
Red      5  birdo                45.6s        NEVER        inf       255       122   0.48x  100% force_destroyed         
Red      6  the_puncher          14.2s        29.1s      14.9s      1620        88   0.05x  100% castle_destroyed        
Red      7  caw                  11.3s        26.1s      14.9s     11805        79   0.01x  100% castle_destroyed        
Red      8  draggo               29.4s       >1200s        inf     94520      3600   0.04x  100% survived_horizon        
White    5  alpacco              54.7s        NEVER        inf       405       396   0.98x  100% force_destroyed         
White    6  bread                24.9s        65.4s      40.4s      1690       591   0.35x  100% castle_destroyed        
White    7  eggo                  8.2s        24.5s      16.3s     10330       222   0.02x  100% castle_destroyed        
White    8  corn                 57.7s       >1200s        inf    115000     10800   0.09x  100% survived_horizon        
Yellow   5  jig                  37.3s        NEVER        inf       300       186   0.62x  100% force_destroyed         
Yellow   6  bub                  47.4s        NEVER        inf       680       558   0.82x  100% force_destroyed         
Yellow   7  deus                 19.0s        43.6s      24.6s      6405       262   0.04x  100% castle_destroyed        
Yellow   8  lyon                 29.4s       >1200s        inf     66360      7200   0.11x  100% survived_horizon        

--- chumps every 8 ticks (3.75/s) ---
team     T  attacker        no defence  with chumps      delay  atk cost  def cost   ratio  reach outcome                 
Black    5  evilbirdo            42.7s        NEVER        inf       320       194   0.61x  100% force_destroyed         
Black    6  weirdo               16.9s        37.8s      20.9s      1690       284   0.17x  100% castle_destroyed        
Black    7  gorillo              18.8s        61.9s      43.1s      5915       466   0.08x  100% castle_destroyed        
Black    8  evilguy              29.4s       >1200s        inf     70200      9000   0.13x  100% survived_horizon        
Blue     5  squid                45.3s        NEVER        inf       310       348   1.12x  100% force_destroyed         
Blue     6  judge                27.6s        NEVER        inf      1880      1578   0.84x  100% force_destroyed         
Blue     7  octoboi              24.1s       145.7s     121.6s      6895      1641   0.24x  100% castle_destroyed        
Blue     8  lightningbear        15.2s       >1200s        inf     97080     13500   0.14x  100% survived_horizon        
Green    5  gecko                45.3s        NEVER        inf       230       127   0.55x  100% force_destroyed         
Green    6  geico                27.5s        NEVER        inf      1060       409   0.39x  100% force_destroyed         
Green    7  nom                   7.9s        11.9s       4.0s      3535        45   0.01x  100% castle_destroyed        
Green    8  trogdor              12.4s       >1200s        inf     89400      4500   0.05x  100% survived_horizon        
Orange   5  scott                41.5s        NEVER        inf       125       204   1.63x  100% force_destroyed         
Orange   6  zander               35.0s        46.7s      11.8s       730       704   0.96x  100% castle_destroyed        
Orange   7  tiger                18.4s       222.3s     203.9s      8365      3336   0.40x  100% castle_destroyed        
Orange   8  hwy                  19.9s       >1200s        inf     99640     18000   0.18x  100% survived_horizon        
Purple   5  bit                  45.0s        NEVER        inf       455        79   0.17x  100% force_destroyed         
Purple   6  cube                 11.7s        26.4s      14.7s      1740        99   0.06x  100% castle_destroyed        
Purple   7  monky                18.4s        77.6s      59.2s      9590       291   0.03x  100% castle_destroyed        
Purple   8  bigblobbo            29.4s       >1200s        inf     63800      4500   0.07x  100% survived_horizon        
Red      5  birdo                45.6s        NEVER        inf       255       134   0.53x  100% force_destroyed         
Red      6  the_puncher          14.2s        33.6s      19.4s      1620       126   0.08x  100% castle_destroyed        
Red      7  caw                  11.3s        36.4s      25.1s     11805       137   0.01x  100% castle_destroyed        
Red      8  draggo               29.4s       >1200s        inf     94520      4500   0.05x  100% survived_horizon        
White    5  alpacco              54.7s        NEVER        inf       405       429   1.06x  100% force_destroyed         
White    6  bread                24.9s        92.7s      67.8s      1690      1044   0.62x  100% castle_destroyed        
White    7  eggo                  8.2s        27.7s      19.4s     10330       312   0.03x  100% castle_destroyed        
White    8  corn                 57.7s       >1200s        inf    115000     13500   0.12x  100% survived_horizon        
Yellow   5  jig                  37.3s        NEVER        inf       300       192   0.64x  100% force_destroyed         
Yellow   6  bub                  47.4s        NEVER        inf       680       510   0.75x   95% force_destroyed         
Yellow   7  deus                 19.0s        65.6s      46.6s      6405       494   0.08x  100% castle_destroyed        
Yellow   8  lyon                 29.4s       >1200s        inf     66360      9000   0.14x  100% survived_horizon        

--- chumps every 6 ticks (5.00/s) ---
team     T  attacker        no defence  with chumps      delay  atk cost  def cost   ratio  reach outcome                 
Black    5  evilbirdo            42.7s        NEVER        inf       320       192   0.60x  100% force_destroyed         
Black    6  weirdo               16.9s        NEVER        inf      1690       568   0.34x  100% force_destroyed         
Black    7  gorillo              18.8s        86.7s      67.8s      5915       868   0.15x  100% castle_destroyed        
Black    8  evilguy              29.4s       >1200s        inf     70200     12000   0.17x  100% survived_horizon        
Blue     5  squid                45.3s        NEVER        inf       310       333   1.07x  100% force_destroyed         
Blue     6  judge                27.6s        NEVER        inf      1880      1521   0.81x  100% force_destroyed         
Blue     7  octoboi              24.1s        NEVER        inf      6895      3594   0.52x   88% force_destroyed         
Blue     8  lightningbear        15.2s       >1200s        inf     97080     18000   0.19x  100% survived_horizon        
Green    5  gecko                45.3s        NEVER        inf       230       132   0.57x  100% force_destroyed         
Green    6  geico                27.5s        NEVER        inf      1060       443   0.42x  100% force_destroyed         
Green    7  nom                   7.9s        16.5s       8.6s      3535        83   0.02x  100% castle_destroyed        
Green    8  trogdor              12.4s       >1200s        inf     89400      6000   0.07x  100% survived_horizon        
Orange   5  scott                41.5s        NEVER        inf       125       244   1.95x  100% force_destroyed         
Orange   6  zander               35.0s        NEVER        inf       730      1132   1.55x  100% force_destroyed         
Orange   7  tiger                18.4s        NEVER        inf      8365      3916   0.47x  100% force_destroyed         
Orange   8  hwy                  19.9s       >1200s        inf     99640     24000   0.24x  100% survived_horizon        
Purple   5  bit                  45.0s        NEVER        inf       455        83   0.18x   89% force_destroyed         
Purple   6  cube                 11.7s        NEVER        inf      1740       161   0.09x  100% force_destroyed         
Purple   7  monky                18.4s       201.9s     183.5s      9590      1010   0.11x  100% castle_destroyed        
Purple   8  bigblobbo            29.4s        NEVER        inf     63800      5777   0.09x  100% force_destroyed         
Red      5  birdo                45.6s        NEVER        inf       255       144   0.56x  100% force_destroyed         
Red      6  the_puncher          14.2s        46.6s      32.5s      1620       234   0.14x  100% castle_destroyed        
Red      7  caw                  11.3s        46.7s      35.4s     11805       234   0.02x  100% castle_destroyed        
Red      8  draggo               29.4s       >1200s        inf     94520      6000   0.06x  100% survived_horizon        
White    5  alpacco              54.7s        NEVER        inf       405       450   1.11x  100% force_destroyed         
White    6  bread                24.9s        NEVER        inf      1690      1440   0.85x  100% force_destroyed         
White    7  eggo                  8.2s        37.2s      29.0s     10330       561   0.05x  100% castle_destroyed        
White    8  corn                 57.7s       >1200s        inf    115000     18000   0.16x  100% survived_horizon        
Yellow   5  jig                  37.3s        NEVER        inf       300       214   0.71x  100% force_destroyed         
Yellow   6  bub                  47.4s        NEVER        inf       680       560   0.82x   65% force_destroyed         
Yellow   7  deus                 19.0s        75.9s      56.9s      6405       760   0.12x  100% castle_destroyed        
Yellow   8  lyon                 29.4s       >1200s        inf     66360     12000   0.18x  100% survived_horizon        

--- chumps every 5 ticks (6.00/s) ---
team     T  attacker        no defence  with chumps      delay  atk cost  def cost   ratio  reach outcome                 
Black    5  evilbirdo            42.7s        NEVER        inf       320       202   0.63x  100% force_destroyed         
Black    6  weirdo               16.9s        NEVER        inf      1690       536   0.32x  100% force_destroyed         
Black    7  gorillo              18.8s        NEVER        inf      5915      2040   0.34x  100% force_destroyed         
Black    8  evilguy              29.4s       >1200s        inf     70200     14400   0.21x  100% survived_horizon        
Blue     5  squid                45.3s        NEVER        inf       310       357   1.15x  100% force_destroyed         
Blue     6  judge                27.6s        NEVER        inf      1880      1563   0.83x  100% force_destroyed         
Blue     7  octoboi              24.1s        NEVER        inf      6895      2541   0.37x   56% force_destroyed         
Blue     8  lightningbear        15.2s       >1200s        inf     97080     21600   0.22x  100% survived_horizon        
Green    5  gecko                45.3s        NEVER        inf       230       136   0.59x  100% force_destroyed         
Green    6  geico                27.5s        NEVER        inf      1060       434   0.41x  100% force_destroyed         
Green    7  nom                   7.9s        19.5s      11.6s      3535       117   0.03x  100% castle_destroyed        
Green    8  trogdor              12.4s       >1200s        inf     89400      7200   0.08x  100% survived_horizon        
Orange   5  scott                41.5s        NEVER        inf       125       276   2.21x  100% force_destroyed         
Orange   6  zander               35.0s        NEVER        inf       730      1148   1.57x  100% force_destroyed         
Orange   7  tiger                18.4s        NEVER        inf      8365      3352   0.40x   60% force_destroyed         
Orange   8  hwy                  19.9s        NEVER        inf     99640     28352   0.28x  100% force_destroyed         
Purple   5  bit                  45.0s        NEVER        inf       455        79   0.17x   73% force_destroyed         
Purple   6  cube                 11.7s        NEVER        inf      1740       166   0.10x  100% force_destroyed         
Purple   7  monky                18.4s        NEVER        inf      9590       951   0.10x  100% force_destroyed         
Purple   8  bigblobbo            29.4s        NEVER        inf     63800      5880   0.09x  100% force_destroyed         
Red      5  birdo                45.6s        NEVER        inf       255       133   0.52x  100% force_destroyed         
Red      6  the_puncher          14.2s        56.2s      42.0s      1620       337   0.21x  100% castle_destroyed        
Red      7  caw                  11.3s       218.5s     207.2s     11805      1311   0.11x  100% castle_destroyed        
Red      8  draggo               29.4s       >1200s        inf     94520      7200   0.08x  100% survived_horizon        
White    5  alpacco              54.7s        NEVER        inf       405       468   1.16x  100% force_destroyed         
White    6  bread                24.9s        NEVER        inf      1690      1395   0.83x  100% force_destroyed         
White    7  eggo                  8.2s        51.8s      43.6s     10330       933   0.09x  100% castle_destroyed        
White    8  corn                 57.7s       >1200s        inf    115000     21600   0.19x  100% survived_horizon        
Yellow   5  jig                  37.3s        NEVER        inf       300       210   0.70x  100% force_destroyed         
Yellow   6  bub                  47.4s        NEVER        inf       680       504   0.74x   45% force_destroyed         
Yellow   7  deus                 19.0s       128.2s     109.2s      6405      1540   0.24x  100% castle_destroyed        
Yellow   8  lyon                 29.4s        NEVER        inf     66360     13980   0.21x  100% force_destroyed         

--- chumps every 4 ticks (7.50/s) ---
team     T  attacker        no defence  with chumps      delay  atk cost  def cost   ratio  reach outcome                 
Black    5  evilbirdo            42.7s        NEVER        inf       320       198   0.62x   78% force_destroyed         
Black    6  weirdo               16.9s        NEVER        inf      1690       540   0.32x  100% force_destroyed         
Black    7  gorillo              18.8s        NEVER        inf      5915      2054   0.35x   84% force_destroyed         
Black    8  evilguy              29.4s        NEVER        inf     70200     15924   0.23x  100% force_destroyed         
Blue     5  squid                45.3s        NEVER        inf       310       381   1.23x   98% force_destroyed         
Blue     6  judge                27.6s        NEVER        inf      1880      1692   0.90x  100% force_destroyed         
Blue     7  octoboi              24.1s        NEVER        inf      6895      3438   0.50x   34% force_destroyed         
Blue     8  lightningbear        15.2s       >1200s        inf     97080     27000   0.28x  100% survived_horizon        
Green    5  gecko                45.3s        NEVER        inf       230       140   0.61x  100% force_destroyed         
Green    6  geico                27.5s        NEVER        inf      1060       405   0.38x   77% force_destroyed         
Green    7  nom                   7.9s        21.4s      13.5s      3535       161   0.05x  100% castle_destroyed        
Green    8  trogdor              12.4s       >1200s        inf     89400      9000   0.10x  100% survived_horizon        
Orange   5  scott                41.5s        NEVER        inf       125       292   2.34x   94% force_destroyed         
Orange   6  zander               35.0s        NEVER        inf       730      1212   1.66x  100% force_destroyed         
Orange   7  tiger                18.4s        NEVER        inf      8365      3592   0.43x   52% force_destroyed         
Orange   8  hwy                  19.9s        NEVER        inf     99640     27356   0.27x  100% force_destroyed         
Purple   5  bit                  45.0s        NEVER        inf       455        96   0.21x   68% force_destroyed         
Purple   6  cube                 11.7s        NEVER        inf      1740       184   0.11x  100% force_destroyed         
Purple   7  monky                18.4s        NEVER        inf      9590       916   0.10x  100% force_destroyed         
Purple   8  bigblobbo            29.4s        NEVER        inf     63800      6081   0.10x  100% force_destroyed         
Red      5  birdo                45.6s        NEVER        inf       255       152   0.60x  100% force_destroyed         
Red      6  the_puncher          14.2s        NEVER        inf      1620       417   0.26x  100% force_destroyed         
Red      7  caw                  11.3s        77.0s      65.8s     11805       578   0.05x  100% castle_destroyed        
Red      8  draggo               29.4s       >1200s        inf     94520      9000   0.10x  100% survived_horizon        
White    5  alpacco              54.7s        NEVER        inf       405       501   1.24x   92% force_destroyed         
White    6  bread                24.9s        NEVER        inf      1690      1431   0.85x  100% force_destroyed         
White    7  eggo                  8.2s        51.2s      42.9s     10330      1152   0.11x  100% castle_destroyed        
White    8  corn                 57.7s       >1200s        inf    115000     27000   0.23x  100% survived_horizon        
Yellow   5  jig                  37.3s        NEVER        inf       300       232   0.77x  100% force_destroyed         
Yellow   6  bub                  47.4s        NEVER        inf       680       550   0.81x   37% force_destroyed         
Yellow   7  deus                 19.0s        NEVER        inf      6405      3214   0.50x  100% force_destroyed         
Yellow   8  lyon                 29.4s        NEVER        inf     66360     14416   0.22x  100% force_destroyed         

--- chumps every 3 ticks (10.00/s) ---
team     T  attacker        no defence  with chumps      delay  atk cost  def cost   ratio  reach outcome                 
Black    5  evilbirdo            42.7s        NEVER        inf       320       244   0.76x   75% force_destroyed         
Black    6  weirdo               16.9s        NEVER        inf      1690       630   0.37x  100% force_destroyed         
Black    7  gorillo              18.8s        NEVER        inf      5915      2186   0.37x   62% force_destroyed         
Black    8  evilguy              29.4s        NEVER        inf     70200     15826   0.23x  100% force_destroyed         
Blue     5  squid                45.3s        NEVER        inf       310       450   1.45x   78% force_destroyed         
Blue     6  judge                27.6s        NEVER        inf      1880      1626   0.86x   69% force_destroyed         
Blue     7  octoboi              24.1s        NEVER        inf      6895      4560   0.66x   29% force_destroyed         
Blue     8  lightningbear        15.2s        NEVER        inf     97080     26886   0.28x  100% force_destroyed         
Green    5  gecko                45.3s        NEVER        inf       230       160   0.70x   95% force_destroyed         
Green    6  geico                27.5s        NEVER        inf      1060       469   0.44x   61% force_destroyed         
Green    7  nom                   7.9s        33.6s      25.7s      3535       336   0.10x  100% castle_destroyed        
Green    8  trogdor              12.4s       >1200s        inf     89400     12000   0.13x  100% survived_horizon        
Orange   5  scott                41.5s        NEVER        inf       125       356   2.85x   83% force_destroyed         
Orange   6  zander               35.0s        NEVER        inf       730      1260   1.73x  100% force_destroyed         
Orange   7  tiger                18.4s        NEVER        inf      8365      3640   0.44x   36% force_destroyed         
Orange   8  hwy                  19.9s        NEVER        inf     99640     27456   0.28x  100% force_destroyed         
Purple   5  bit                  45.0s        NEVER        inf       455       111   0.24x   59% force_destroyed         
Purple   6  cube                 11.7s        NEVER        inf      1740       196   0.11x  100% force_destroyed         
Purple   7  monky                18.4s        NEVER        inf      9590      1310   0.14x   66% force_destroyed         
Purple   8  bigblobbo            29.4s        NEVER        inf     63800      6009   0.09x   78% force_destroyed         
Red      5  birdo                45.6s        NEVER        inf       255       165   0.65x   91% force_destroyed         
Red      6  the_puncher          14.2s        NEVER        inf      1620       429   0.26x  100% force_destroyed         
Red      7  caw                  11.3s        NEVER        inf     11805      1841   0.16x  100% force_destroyed         
Red      8  draggo               29.4s       >1200s        inf     94520     12000   0.13x  100% survived_horizon        
White    5  alpacco              54.7s        NEVER        inf       405       582   1.44x   78% force_destroyed         
White    6  bread                24.9s        NEVER        inf      1690      1437   0.85x   91% force_destroyed         
White    7  eggo                  8.2s        NEVER        inf     10330      3300   0.32x  100% force_destroyed         
White    8  corn                 57.7s       >1200s        inf    115000     36000   0.31x   72% survived_horizon        
Yellow   5  jig                  37.3s        NEVER        inf       300       270   0.90x   92% force_destroyed         
Yellow   6  bub                  47.4s        NEVER        inf       680       742   1.09x   38% force_destroyed         
Yellow   7  deus                 19.0s        NEVER        inf      6405      3010   0.47x   63% force_destroyed         
Yellow   8  lyon                 29.4s        NEVER        inf     66360     14304   0.22x   90% force_destroyed         

--- chumps every 2 ticks (15.00/s) ---
team     T  attacker        no defence  with chumps      delay  atk cost  def cost   ratio  reach outcome                 
Black    5  evilbirdo            42.7s        NEVER        inf       320       302   0.94x   63% force_destroyed         
Black    6  weirdo               16.9s        NEVER        inf      1690       720   0.43x   75% force_destroyed         
Black    7  gorillo              18.8s        NEVER        inf      5915      1980   0.33x   33% force_destroyed         
Black    8  evilguy              29.4s        NEVER        inf     70200     15930   0.23x   48% force_destroyed         
Blue     5  squid                45.3s        NEVER        inf       310       540   1.74x   70% force_destroyed         
Blue     6  judge                27.6s        NEVER        inf      1880      1650   0.88x   48% force_destroyed         
Blue     7  octoboi              24.1s        NEVER        inf      6895      5535   0.80x   27% force_destroyed         
Blue     8  lightningbear        15.2s        NEVER        inf     97080     27726   0.29x   97% force_destroyed         
Green    5  gecko                45.3s        NEVER        inf       230       204   0.89x   71% force_destroyed         
Green    6  geico                27.5s        NEVER        inf      1060       546   0.52x   43% force_destroyed         
Green    7  nom                   7.9s        57.0s      49.2s      3535       856   0.24x  100% castle_destroyed        
Green    8  trogdor              12.4s        NEVER        inf     89400     13278   0.15x  100% force_destroyed         
Orange   5  scott                41.5s        NEVER        inf       125       492   3.94x   80% force_destroyed         
Orange   6  zander               35.0s        NEVER        inf       730      1436   1.97x  100% force_destroyed         
Orange   7  tiger                18.4s        NEVER        inf      8365      5508   0.66x   33% force_destroyed         
Orange   8  hwy                  19.9s        NEVER        inf     99640     27964   0.28x   75% force_destroyed         
Purple   5  bit                  45.0s        NEVER        inf       455       141   0.31x   58% force_destroyed         
Purple   6  cube                 11.7s        NEVER        inf      1740       237   0.14x   83% force_destroyed         
Purple   7  monky                18.4s        NEVER        inf      9590      1026   0.11x   38% force_destroyed         
Purple   8  bigblobbo            29.4s        NEVER        inf     63800      6090   0.10x   43% force_destroyed         
Red      5  birdo                45.6s        NEVER        inf       255       209   0.82x   73% force_destroyed         
Red      6  the_puncher          14.2s        NEVER        inf      1620       479   0.30x   88% force_destroyed         
Red      7  caw                  11.3s        NEVER        inf     11805      2251   0.19x   57% force_destroyed         
Red      8  draggo               29.4s       >1200s        inf     94520     18000   0.19x   89% survived_horizon        
White    5  alpacco              54.7s        NEVER        inf       405       639   1.58x   67% force_destroyed         
White    6  bread                24.9s        NEVER        inf      1690      1521   0.90x   64% force_destroyed         
White    7  eggo                  8.2s        NEVER        inf     10330      2973   0.29x   67% force_destroyed         
White    8  corn                 57.7s        NEVER        inf    115000     39957   0.35x   37% force_destroyed         
Yellow   5  jig                  37.3s        NEVER        inf       300       340   1.13x   71% force_destroyed         
Yellow   6  bub                  47.4s        NEVER        inf       680       614   0.90x   27% force_destroyed         
