attacker_team,tier,attacker_unit,force_size,escort_tier,escort_unit,anchor_tier,anchor_unit,anchors_spawned,anchor_spend,anchor_delay,anchor_max,anchors_alive,anchor_first_tick,anchor_delayed_ticks,blocker_team,blocker_unit,interval_ticks,attacker_seat,outcome,ticks,seconds,beyond_game_limit,blockers_spawned,blockers_lost,blocker_spend,peak_blockers,spend_at_force_death,escorts_spawned,attacker_spend,force_spend,big_units_alive,force_died_tick,deepest_progress,first_castle_hit_tick
Black,7,gorillo,3,0,-,7,gorillo,1,1183,600,1,1,600,0,Black,evilminnow,0,1,castle_destroyed,603,20.10,False,0,-1,0,1,0,0,3549,3549,3,-1,1.0000,426
Black,7,gorillo,3,0,-,7,gorillo,1,1183,600,1,1,600,0,Black,evilminnow,1,1,force_destroyed,1106,36.87,False,1106,918,2212,233,3395,0,3549,3549,0,1106,0.3035,-1
Black,7,gorillo,3,0,-,7,gorillo,1,1183,600,1,1,600,0,Black,evilminnow,2,1,force_destroyed,1593,53.10,False,797,711,1594,137,2777,0,3549,3549,0,1593,0.3059,-1
Black,7,gorillo,3,0,-,7,gorillo,1,1183,600,1,1,600,0,Black,evilminnow,3,1,force_destroyed,1305,43.50,False,435,365,870,95,2053,0,3549,3549,0,1305,0.3765,-1
Black,7,gorillo,3,0,-,7,gorillo,1,1183,600,1,0,600,0,Black,evilminnow,6,1,force_destroyed,1741,58.03,False,291,265,582,31,1765,0,3549,3549,0,1741,0.4553,-1
Black,7,gorillo,3,0,-,7,gorillo,1,1183,600,1,0,600,0,Black,evilminnow,10,1,force_destroyed,2582,86.07,False,259,256,518,16,1701,0,3549,3549,0,2582,0.9000,-1
Black,7,gorillo,3,4,evilnom,7,gorillo,0,0,600,1,0,-1,0,Black,evilminnow,0,1,castle_destroyed,535,17.83,False,0,0,0,0,0,18,3999,3549,3,-1,1.0000,132
Black,7,gorillo,3,4,evilnom,7,gorillo,1,1183,600,1,1,600,0,Black,evilminnow,1,1,force_destroyed,1377,45.90,False,1377,1250,2754,133,3839,45,4674,3549,0,1328,0.4471,-1
Black,7,gorillo,3,4,evilnom,7,gorillo,1,1183,600,1,1,600,0,Black,evilminnow,2,1,force_destroyed,1247,41.57,False,624,581,1248,47,2381,40,4549,3549,0,1198,1.0000,584
Black,7,gorillo,3,4,evilnom,7,gorillo,1,1183,600,1,0,600,0,Black,evilminnow,3,1,castle_destroyed,1429,47.63,False,477,473,954,28,0,48,4749,3549,2,-1,1.0000,505
Black,7,gorillo,3,4,evilnom,7,gorillo,1,1183,600,1,1,600,0,Black,evilminnow,6,1,castle_destroyed,622,20.73,False,104,101,208,14,0,21,4074,3549,3,-1,1.0000,230
Black,7,gorillo,3,4,evilnom,7,gorillo,0,0,600,1,0,-1,0,Black,evilminnow,10,1,castle_destroyed,554,18.47,False,56,55,112,8,0,19,4024,3549,3,-1,1.0000,174
Black,7,gorillo,5,0,-,7,gorillo,0,0,600,1,0,-1,0,Black,evilminnow,0,1,castle_destroyed,565,18.83,False,0,0,0,0,0,0,5915,5915,5,-1,1.0000,426
Black,7,gorillo,5,0,-,7,gorillo,1,1183,600,1,1,600,0,Black,evilminnow,1,1,force_destroyed,982,32.73,False,982,798,1964,210,3147,0,5915,5915,0,982,0.3035,-1
Black,7,gorillo,5,0,-,7,gorillo,1,1183,600,1,0,600,0,Black,evilminnow,2,1,force_destroyed,1781,59.37,False,891,791,1782,130,2965,0,5915,5915,0,1781,0.3318,-1
Black,7,gorillo,5,0,-,7,gorillo,1,1183,600,1,1,600,0,Black,evilminnow,3,1,force_destroyed,1706,56.87,False,569,506,1138,82,2321,0,5915,5915,0,1706,0.4235,-1
Black,7,gorillo,5,0,-,7,gorillo,1,1183,600,1,1,600,0,Black,evilminnow,6,1,force_destroyed,1405,46.83,False,235,204,470,38,1653,0,5915,5915,0,1405,0.5871,-1
Black,7,gorillo,5,0,-,7,gorillo,1,1183,600,1,1,600,0,Black,evilminnow,10,1,force_destroyed,1019,33.97,False,102,81,204,23,1387,0,5915,5915,0,1019,0.7553,-1
Black,7,gorillo,5,4,evilnom,7,gorillo,0,0,600,1,0,-1,0,Black,evilminnow,0,1,castle_destroyed,524,17.47,False,0,0,0,0,0,18,6365,5915,5,-1,1.0000,132
Black,7,gorillo,5,4,evilnom,7,gorillo,1,1183,600,1,0,600,0,Black,evilminnow,1,1,force_destroyed,1683,56.10,False,1683,1523,3366,176,4497,56,7315,5915,0,1657,0.4471,-1
Black,7,gorillo,5,4,evilnom,7,gorillo,1,1183,600,1,1,600,0,Black,evilminnow,2,1,force_destroyed,1340,44.67,False,670,635,1340,42,2421,42,6965,5915,0,1237,1.0000,582
Black,7,gorillo,5,4,evilnom,7,gorillo,1,1183,600,1,0,600,0,Black,evilminnow,3,1,castle_destroyed,1218,40.60,False,406,403,812,28,0,41,6940,5915,2,-1,1.0000,505
Black,7,gorillo,5,4,evilnom,7,gorillo,0,0,600,1,0,-1,0,Black,evilminnow,6,1,castle_destroyed,595,19.83,False,100,98,200,14,0,20,6415,5915,5,-1,1.0000,230
