attacker_team,tier,attacker_unit,force_size,escort_tier,escort_unit,anchor_tier,anchor_unit,anchors_spawned,anchor_spend,anchor_delay,anchor_max,anchors_alive,anchor_first_tick,anchor_delayed_ticks,blocker_team,blocker_unit,interval_ticks,attacker_seat,outcome,ticks,seconds,beyond_game_limit,blockers_spawned,blockers_lost,blocker_spend,peak_blockers,spend_at_force_death,escorts_spawned,attacker_spend,force_spend,big_units_alive,force_died_tick,deepest_progress,first_castle_hit_tick
Black,7,gorillo,3,0,-,7,gorillo,1,1183,0,1,0,0,0,Black,evilminnow,0,1,castle_destroyed,893,29.77,False,0,0,0,1,0,0,3549,3549,3,-1,1.0000,641
Black,7,gorillo,3,0,-,7,gorillo,1,1183,0,1,1,0,0,Black,evilminnow,1,1,force_destroyed,1088,36.27,False,1088,893,2176,347,3359,0,3549,3549,0,1088,0.3035,-1
Black,7,gorillo,3,0,-,7,gorillo,1,1183,0,1,1,0,0,Black,evilminnow,2,1,force_destroyed,1036,34.53,False,518,430,1036,136,2219,0,3549,3549,0,1036,0.3059,-1
Black,7,gorillo,3,0,-,7,gorillo,1,1183,0,1,0,0,0,Black,evilminnow,3,1,force_destroyed,1262,42.07,False,421,349,842,88,2025,0,3549,3549,0,1262,0.3235,-1
Black,7,gorillo,3,0,-,7,gorillo,1,1183,0,1,1,0,0,Black,evilminnow,6,1,force_destroyed,1296,43.20,False,216,182,432,66,1615,0,3549,3549,0,1296,0.3424,-1
Black,7,gorillo,3,0,-,7,gorillo,1,1183,0,1,1,0,0,Black,evilminnow,10,1,force_destroyed,1192,39.73,False,120,102,240,44,1423,0,3549,3549,0,1192,0.3671,-1
Black,7,gorillo,3,4,evilnom,7,gorillo,1,1183,0,1,0,0,0,Black,evilminnow,0,1,castle_destroyed,814,27.13,False,0,0,0,1,0,28,4249,3549,3,-1,1.0000,336
Black,7,gorillo,3,4,evilnom,7,gorillo,1,1183,0,1,0,0,0,Black,evilminnow,1,1,force_destroyed,1038,34.60,False,1038,896,2076,143,3175,34,4399,3549,0,996,0.4471,-1
Black,7,gorillo,3,4,evilnom,7,gorillo,1,1183,0,1,1,0,0,Black,evilminnow,2,1,force_destroyed,857,28.57,False,429,366,858,65,1991,27,4224,3549,0,808,0.7127,-1
Black,7,gorillo,3,4,evilnom,7,gorillo,1,1183,0,1,0,0,0,Black,evilminnow,3,1,castle_destroyed,1249,41.63,False,417,413,834,31,0,42,4599,3549,3,-1,1.0000,727
Black,7,gorillo,3,4,evilnom,7,gorillo,1,1183,0,1,0,0,0,Black,evilminnow,6,1,castle_destroyed,682,22.73,False,114,112,228,16,0,23,4124,3549,3,-1,1.0000,472
Black,7,gorillo,3,4,evilnom,7,gorillo,1,1183,0,1,0,0,0,Black,evilminnow,10,1,castle_destroyed,876,29.20,False,88,87,176,9,0,30,4299,3549,3,-1,1.0000,492
Black,7,gorillo,5,0,-,7,gorillo,1,1183,0,1,0,0,0,Black,evilminnow,0,1,castle_destroyed,746,24.87,False,0,0,0,1,0,0,5915,5915,5,-1,1.0000,516
Black,7,gorillo,5,0,-,7,gorillo,1,1183,0,1,0,0,0,Black,evilminnow,1,1,force_destroyed,961,32.03,False,961,783,1922,397,3105,0,5915,5915,0,961,0.3035,-1
Black,7,gorillo,5,0,-,7,gorillo,1,1183,0,1,1,0,0,Black,evilminnow,2,1,force_destroyed,1015,33.83,False,508,411,1016,114,2199,0,5915,5915,0,1015,0.3059,-1
Black,7,gorillo,5,0,-,7,gorillo,1,1183,0,1,1,0,0,Black,evilminnow,3,1,force_destroyed,1066,35.53,False,356,295,712,94,1895,0,5915,5915,0,1066,0.3259,-1
Black,7,gorillo,5,0,-,7,gorillo,1,1183,0,1,0,0,0,Black,evilminnow,6,1,force_destroyed,809,26.97,False,135,115,270,34,1453,0,5915,5915,0,809,0.3647,-1
Black,7,gorillo,5,0,-,7,gorillo,1,1183,0,1,1,0,0,Black,evilminnow,10,1,force_destroyed,1071,35.70,False,108,90,216,39,1399,0,5915,5915,0,1071,0.3941,-1
Black,7,gorillo,5,4,evilnom,7,gorillo,1,1183,0,1,1,0,0,Black,evilminnow,0,1,castle_destroyed,554,18.47,False,0,-1,0,1,0,19,6390,5915,5,-1,1.0000,336
Black,7,gorillo,5,4,evilnom,7,gorillo,1,1183,0,1,0,0,0,Black,evilminnow,1,1,force_destroyed,1227,40.90,False,1227,1053,2454,200,3599,41,6940,5915,0,1208,0.4471,-1
Black,7,gorillo,5,4,evilnom,7,gorillo,1,1183,0,1,1,0,0,Black,evilminnow,2,1,force_destroyed,906,30.20,False,453,396,906,67,2041,29,6640,5915,0,857,0.7127,-1
Black,7,gorillo,5,4,evilnom,7,gorillo,1,1183,0,1,0,0,0,Black,evilminnow,3,1,castle_destroyed,987,32.90,False,329,326,658,31,0,33,6740,5915,5,-1,1.0000,691
Black,7,gorillo,5,4,evilnom,7,gorillo,1,1183,0,1,0,0,0,Black,evilminnow,6,1,castle_destroyed,633,21.10,False,106,104,212,16,0,22,6465,5915,5,-1,1.0000,472
Black,7,gorillo,5,4,evilnom,7,gorillo,1,1183,0,1,1,0,0,Black,evilminnow,10,1,castle_destroyed,596,19.87,False,60,58,120,9,0,20,6415,5915,5,-1,1.0000,492
Blue,7,octoboi,3,0,-,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,0,1,castle_destroyed,1033,34.43,False,0,0,0,1,0,0,4137,4137,3,-1,1.0000,790
Blue,7,octoboi,3,0,-,7,octoboi,1,1379,0,1,1,0,0,Blue,fishy,1,1,force_destroyed,953,31.77,False,953,699,2859,259,4238,0,4137,4137,0,953,0.2647,-1
Blue,7,octoboi,3,0,-,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,2,1,force_destroyed,2734,91.13,False,1367,1264,4101,144,5480,0,4137,4137,0,2734,0.2665,-1
Blue,7,octoboi,3,0,-,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,3,1,force_destroyed,2363,78.77,False,788,710,2364,139,3743,0,4137,4137,0,2363,0.2682,-1
Blue,7,octoboi,3,0,-,7,octoboi,1,1379,0,1,1,0,0,Blue,fishy,6,1,force_destroyed,1343,44.77,False,224,180,672,44,2051,0,4137,4137,0,1343,0.3018,-1
Blue,7,octoboi,3,0,-,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,10,1,force_destroyed,2180,72.67,False,218,194,654,39,2033,0,4137,4137,0,2180,0.3000,-1
Blue,7,octoboi,3,4,eel,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,0,1,castle_destroyed,824,27.47,False,0,0,0,1,0,28,4781,4137,3,-1,1.0000,488
Blue,7,octoboi,3,4,eel,7,octoboi,1,1379,0,1,1,0,0,Blue,fishy,1,1,force_destroyed,1301,43.37,False,1301,1132,3903,172,5213,43,5126,4137,0,1278,0.4894,-1
Blue,7,octoboi,3,4,eel,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,2,1,castle_destroyed,2254,75.13,False,1127,1121,3381,58,0,76,5885,4137,3,-1,1.0000,1532
Blue,7,octoboi,3,4,eel,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,3,1,castle_destroyed,1673,55.77,False,558,554,1674,30,0,56,5425,4137,3,-1,1.0000,953
Blue,7,octoboi,3,4,eel,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,6,1,castle_destroyed,1266,42.20,False,211,209,633,17,0,43,5126,4137,3,-1,1.0000,994
Blue,7,octoboi,3,4,eel,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,10,1,castle_destroyed,1125,37.50,False,113,112,339,15,0,38,5011,4137,3,-1,1.0000,709
Blue,7,octoboi,5,0,-,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,0,1,castle_destroyed,867,28.90,False,0,0,0,1,0,0,6895,6895,5,-1,1.0000,688
Blue,7,octoboi,5,0,-,7,octoboi,1,1379,0,1,1,0,0,Blue,fishy,1,1,force_destroyed,1032,34.40,False,1032,798,3096,238,4475,0,6895,6895,0,1032,0.2647,-1
Blue,7,octoboi,5,0,-,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,2,1,force_destroyed,2596,86.53,False,1298,1196,3894,144,5273,0,6895,6895,0,2596,0.2665,-1
Blue,7,octoboi,5,0,-,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,3,1,force_destroyed,1783,59.43,False,595,521,1785,106,3164,0,6895,6895,0,1783,0.2894,-1
Blue,7,octoboi,5,0,-,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,6,1,force_destroyed,5133,171.10,False,856,818,2568,50,3947,0,6895,6895,0,5133,0.3029,-1
Blue,7,octoboi,5,0,-,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,10,1,force_destroyed,3930,131.00,False,393,371,1179,37,2558,0,6895,6895,0,3930,0.3124,-1
Blue,7,octoboi,5,4,eel,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,0,1,castle_destroyed,747,24.90,False,0,0,0,1,0,25,7470,6895,5,-1,1.0000,488
Blue,7,octoboi,5,4,eel,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,1,1,force_destroyed,3868,128.93,False,3868,3723,11604,151,12869,128,9839,6895,0,3830,0.4894,-1
Blue,7,octoboi,5,4,eel,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,2,1,castle_destroyed,1954,65.13,False,977,971,2931,58,0,66,8413,6895,5,-1,1.0000,1564
Blue,7,octoboi,5,4,eel,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,3,1,castle_destroyed,1752,58.40,False,584,580,1752,30,0,59,8252,6895,5,-1,1.0000,879
Blue,7,octoboi,5,4,eel,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,6,1,castle_destroyed,876,29.20,False,146,144,438,15,0,30,7585,6895,5,-1,1.0000,653
Blue,7,octoboi,5,4,eel,7,octoboi,1,1379,0,1,0,0,0,Blue,fishy,10,1,castle_destroyed,817,27.23,False,82,81,246,10,0,28,7539,6895,5,-1,1.0000,628
Green,7,nom,3,0,-,7,nom,1,707,0,1,0,0,0,Green,minisnecko,0,1,castle_destroyed,282,9.40,False,0,0,0,1,0,0,2121,2121,2,-1,1.0000,186
Green,7,nom,3,0,-,7,nom,1,707,0,1,0,0,0,Green,minisnecko,1,1,force_destroyed,737,24.57,False,737,627,737,126,1444,0,2121,2121,0,737,0.5082,-1
Green,7,nom,3,0,-,7,nom,1,707,0,1,0,0,0,Green,minisnecko,2,1,force_destroyed,1255,41.83,False,628,569,628,60,1335,0,2121,2121,0,1255,0.5082,-1
Green,7,nom,3,0,-,7,nom,1,707,0,1,1,0,0,Green,minisnecko,3,1,force_destroyed,118,3.93,False,40,4,40,37,747,0,2121,2121,0,118,0.5147,-1
Green,7,nom,3,0,-,7,nom,1,707,0,1,0,0,0,Green,minisnecko,6,1,force_destroyed,2440,81.33,False,407,404,407,19,1114,0,2121,2121,0,2440,1.0000,-1
Green,7,nom,3,0,-,7,nom,1,707,0,1,0,0,0,Green,minisnecko,10,1,castle_destroyed,959,31.97,False,96,95,96,10,0,0,2121,2121,2,-1,1.0000,456
Green,7,nom,3,4,snecko,7,nom,1,707,0,1,0,0,0,Green,minisnecko,0,1,castle_destroyed,282,9.40,False,0,0,0,1,0,10,2331,2121,2,-1,1.0000,186
Green,7,nom,3,4,snecko,7,nom,1,707,0,1,0,0,0,Green,minisnecko,1,1,force_destroyed,1249,41.63,False,1249,1156,1249,94,1861,39,2940,2121,0,1154,0.5082,-1
Green,7,nom,3,4,snecko,7,nom,1,707,0,1,0,0,0,Green,minisnecko,2,1,castle_destroyed,1489,49.63,False,745,740,745,47,0,50,3171,2121,2,-1,1.0000,841
Green,7,nom,3,4,snecko,7,nom,1,707,0,1,1,0,0,Green,minisnecko,3,1,force_destroyed,134,4.47,False,45,6,45,40,747,4,2205,2121,0,118,0.5147,-1
Green,7,nom,3,4,snecko,7,nom,1,707,0,1,0,0,0,Green,minisnecko,6,1,castle_destroyed,614,20.47,False,103,101,103,18,0,21,2562,2121,1,-1,1.0000,321
Green,7,nom,3,4,snecko,7,nom,1,707,0,1,0,0,0,Green,minisnecko,10,1,castle_destroyed,348,11.60,False,35,34,35,10,0,12,2373,2121,2,-1,1.0000,221
Green,7,nom,5,0,-,7,nom,1,707,0,1,0,0,0,Green,minisnecko,0,1,castle_destroyed,266,8.87,False,0,0,0,1,0,0,3535,3535,4,-1,1.0000,186
Green,7,nom,5,0,-,7,nom,1,707,0,1,0,0,0,Green,minisnecko,1,1,force_destroyed,1053,35.10,False,1053,944,1053,109,1760,0,3535,3535,0,1053,0.5082,-1
Green,7,nom,5,0,-,7,nom,1,707,0,1,0,0,0,Green,minisnecko,2,1,force_destroyed,1734,57.80,False,867,847,867,51,1574,0,3535,3535,0,1734,0.8894,-1
Green,7,nom,5,0,-,7,nom,1,707,0,1,1,0,0,Green,minisnecko,3,1,force_destroyed,150,5.00,False,50,7,50,43,757,0,3535,3535,0,150,0.5147,-1
Green,7,nom,5,0,-,7,nom,1,707,0,1,0,0,0,Green,minisnecko,6,1,castle_destroyed,1124,37.47,False,188,186,188,19,0,0,3535,3535,3,-1,1.0000,842
Green,7,nom,5,0,-,7,nom,1,707,0,1,0,0,0,Green,minisnecko,10,1,castle_destroyed,343,11.43,False,35,34,35,10,0,0,3535,3535,4,-1,1.0000,267
Green,7,nom,5,4,snecko,7,nom,1,707,0,1,0,0,0,Green,minisnecko,0,1,castle_destroyed,266,8.87,False,0,0,0,1,0,9,3724,3535,4,-1,1.0000,186
Green,7,nom,5,4,snecko,7,nom,1,707,0,1,0,0,0,Green,minisnecko,1,1,force_destroyed,1309,43.63,False,1309,1216,1309,94,1921,41,4396,3535,0,1214,0.5082,-1
Green,7,nom,5,4,snecko,7,nom,1,707,0,1,0,0,0,Green,minisnecko,2,1,castle_destroyed,903,30.10,False,452,447,452,47,0,31,4186,3535,4,-1,1.0000,807
Green,7,nom,5,4,snecko,7,nom,1,707,0,1,1,0,0,Green,minisnecko,3,1,force_destroyed,150,5.00,False,50,7,50,43,757,5,3640,3535,0,150,0.5147,-1
Green,7,nom,5,4,snecko,7,nom,1,707,0,1,0,0,0,Green,minisnecko,6,1,castle_destroyed,438,14.60,False,73,72,73,18,0,15,3850,3535,3,-1,1.0000,321
Green,7,nom,5,4,snecko,7,nom,1,707,0,1,0,0,0,Green,minisnecko,10,1,castle_destroyed,292,9.73,False,30,29,30,10,0,10,3745,3535,4,-1,1.0000,221
Orange,7,tiger,3,0,-,7,tiger,1,1673,0,1,0,0,0,Orange,phil,0,1,castle_destroyed,1135,37.83,False,0,0,0,1,0,0,5019,5019,3,-1,1.0000,486
Orange,7,tiger,3,0,-,7,tiger,1,1673,0,1,1,0,0,Orange,phil,1,1,force_destroyed,1096,36.53,False,1096,889,4384,253,6057,0,5019,5019,0,1096,0.3271,-1
Orange,7,tiger,3,0,-,7,tiger,1,1673,0,1,1,0,0,Orange,phil,2,1,force_destroyed,780,26.00,False,390,268,1560,122,3233,0,5019,5019,0,780,0.3282,-1
Orange,7,tiger,3,0,-,7,tiger,1,1673,0,1,1,0,0,Orange,phil,3,1,force_destroyed,1179,39.30,False,393,325,1572,136,3245,0,5019,5019,0,1179,0.3294,-1
Orange,7,tiger,3,0,-,7,tiger,1,1673,0,1,1,0,0,Orange,phil,6,1,force_destroyed,1200,40.00,False,200,175,800,39,2473,0,5019,5019,0,1200,0.3671,-1
Orange,7,tiger,3,0,-,7,tiger,1,1673,0,1,1,0,0,Orange,phil,10,1,force_destroyed,1287,42.90,False,129,108,516,45,2189,0,5019,5019,0,1287,0.3541,-1
Orange,7,tiger,3,4,basketball,7,tiger,1,1673,0,1,0,0,0,Orange,phil,0,1,castle_destroyed,819,27.30,False,0,0,0,1,0,28,5439,5019,3,-1,1.0000,375
Orange,7,tiger,3,4,basketball,7,tiger,1,1673,0,1,0,0,0,Orange,phil,1,1,force_destroyed,1724,57.47,False,1724,1535,6896,218,8481,57,5874,5019,0,1702,0.3624,-1
Orange,7,tiger,3,4,basketball,7,tiger,1,1673,0,1,0,0,0,Orange,phil,2,1,force_destroyed,1966,65.53,False,983,887,3932,108,5517,65,5994,5019,0,1921,0.4018,-1
Orange,7,tiger,3,4,basketball,7,tiger,1,1673,0,1,0,0,0,Orange,phil,3,1,force_destroyed,2504,83.47,False,835,771,3340,74,4977,83,6264,5019,0,2477,0.4441,-1
Orange,7,tiger,3,4,basketball,7,tiger,1,1673,0,1,0,0,0,Orange,phil,6,1,castle_destroyed,1343,44.77,False,224,222,896,23,0,45,5694,5019,3,-1,1.0000,742
Orange,7,tiger,3,4,basketball,7,tiger,1,1673,0,1,1,0,0,Orange,phil,10,1,castle_destroyed,662,22.07,False,67,64,268,10,0,23,5364,5019,3,-1,1.0000,465
Orange,7,tiger,5,0,-,7,tiger,1,1673,0,1,1,0,0,Orange,phil,0,1,castle_destroyed,777,25.90,False,0,-1,0,1,0,0,8365,8365,5,-1,1.0000,486
Orange,7,tiger,5,0,-,7,tiger,1,1673,0,1,0,0,0,Orange,phil,1,1,force_destroyed,1463,48.77,False,1463,1274,5852,284,7525,0,8365,8365,0,1463,0.3271,-1
Orange,7,tiger,5,0,-,7,tiger,1,1673,0,1,0,0,0,Orange,phil,2,1,force_destroyed,2054,68.47,False,1027,919,4108,194,5781,0,8365,8365,0,2054,0.3282,-1
Orange,7,tiger,5,0,-,7,tiger,1,1673,0,1,0,0,0,Orange,phil,3,1,force_destroyed,1114,37.13,False,372,296,1488,76,3161,0,8365,8365,0,1114,0.3518,-1
Orange,7,tiger,5,0,-,7,tiger,1,1673,0,1,0,0,0,Orange,phil,6,1,force_destroyed,2989,99.63,False,499,462,1996,38,3669,0,8365,8365,0,2989,0.3829,-1
Orange,7,tiger,5,0,-,7,tiger,1,1673,0,1,0,0,0,Orange,phil,10,1,force_destroyed,4119,137.30,False,412,391,1648,34,3321,0,8365,8365,0,4119,0.3541,-1
Orange,7,tiger,5,4,basketball,7,tiger,1,1673,0,1,1,0,0,Orange,phil,0,1,castle_destroyed,663,22.10,False,0,-1,0,1,0,23,8710,8365,5,-1,1.0000,375
Orange,7,tiger,5,4,basketball,7,tiger,1,1673,0,1,0,0,0,Orange,phil,1,1,force_destroyed,2384,79.47,False,2384,2195,9536,214,11125,79,9550,8365,0,2363,0.3624,-1
Orange,7,tiger,5,4,basketball,7,tiger,1,1673,0,1,0,0,0,Orange,phil,2,1,force_destroyed,1726,57.53,False,863,768,3452,112,5041,57,9220,8365,0,1684,0.4441,-1
Orange,7,tiger,5,4,basketball,7,tiger,1,1673,0,1,0,0,0,Orange,phil,3,1,force_destroyed,5958,198.60,False,1986,1967,7944,51,9517,197,11320,8365,0,5881,1.0000,3114
Orange,7,tiger,5,4,basketball,7,tiger,1,1673,0,1,0,0,0,Orange,phil,6,1,castle_destroyed,1848,61.60,False,308,306,1232,24,0,62,9295,8365,5,-1,1.0000,735
Orange,7,tiger,5,4,basketball,7,tiger,1,1673,0,1,1,0,0,Orange,phil,10,1,castle_destroyed,596,19.87,False,60,58,240,10,0,20,8665,8365,5,-1,1.0000,465
Purple,7,monky,3,0,-,7,monky,1,1918,0,1,0,0,0,Purple,cant,0,1,castle_destroyed,681,22.70,False,0,0,0,1,0,0,5754,5754,3,-1,1.0000,460
Purple,7,monky,3,0,-,7,monky,1,1918,0,1,0,0,0,Purple,cant,1,1,force_destroyed,1118,37.27,False,1118,976,1118,272,3036,0,5754,5754,0,1118,0.2659,-1
Purple,7,monky,3,0,-,7,monky,1,1918,0,1,0,0,0,Purple,cant,2,1,force_destroyed,1376,45.87,False,688,605,688,121,2606,0,5754,5754,0,1376,0.2941,-1
